#OTUID	E-JT-526	E-SOG-4619	E-LS-526	E-CR-2016	E-TL-2016	E-VP-2016	E-DS-428	E-TL-Aug-2014	E-WP-623	E-SOG-6527	E-SOG-4424	E-TL-Jul-2014	E-SOG-5619	E-CB-2016	E-LH-2016	E-BP-2016	E-TI-2014	E-PM-Aug-2014	E-SOG-1619	E-DU-Jul-2014	E-JP-2016	E-JT-623	E-LS-428	E-SOG-4527	E-WV-Aug-2014	E-WC-2016	E-PM-Jul-2014	E-SOG-7424	E-SOG-2527	E-LS-623	E-TB-2016	E-PM-Jula-2014	E-Tca-7-2014	E-FR-7-2014	E-DS-623	E-WP-526	E-PM-2016	E-BA-2016	E-MT-526	E-WV-Jula-2014	E-WP-428	E-JT-428	E-DU-2016	E-SOG-1424	E-SOG-2619	E-SOG-6424	E-SOG-5527	E-BL-2016	E-DU-Jula-2014	E-MT-623	E-SOG-3619	E-MT-428	E-TC-2014	E-SOG-1527	E-T7-2014	E-SOG-3527	E-SOG-3424	E-SOG-2424	E-SOG-6619	E-SOG-5424	taxonomy
81119	11.0	0.0	87.0	0.0	0.0	0.0	213.0	0.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1077.0	62.0	0.0	0.0	0.0	0.0	565.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	13.0	0.0	63.0	0.0	202.0	0.0	0.0	0.0	0.0	Unassigned
46349	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	16.0	0.0	0.0	0.0	160.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	Unassigned
57849	444.0	0.0	346.0	672.0	0.0	0.0	75.0	0.0	276.0	23.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	541.0	0.0	0.0	360.0	108.0	0.0	0.0	0.0	0.0	0.0	54.0	102.0	0.0	0.0	0.0	96.0	28.0	197.0	0.0	0.0	727.0	0.0	13.0	11.0	0.0	0.0	16.0	0.0	0.0	16.0	0.0	56.0	0.0	116.0	0.0	0.0	0.0	433.0	6.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Stramenopiles; D_3__Ochrophyta; D_4__Chrysophyceae; D_5__P34.48; D_6__metagenome
57848	85.0	0.0	71.0	10.0	0.0	0.0	0.0	9.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	49.0	5.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	15.0	96.0	0.0	29.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	6.0	0.0	19.0	0.0	0.0	6.0	122.0	0.0	0.0	0.0	0.0	Unassigned
64540	23.0	0.0	16.0	0.0	0.0	0.0	11.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	7.0	13.0	0.0	0.0	27.0	0.0	11.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Rhizaria; D_3__Cercozoa; D_4__Glissomonadida; D_5__Heteromita
87022	12.0	0.0	12.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
87021	13.0	0.0	10.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
63239	10.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	190.0	0.0	0.0	0.0	7.0	207.0	0.0	0.0	8.0	Unassigned
63238	19.0	0.0	8.0	0.0	0.0	0.0	213.0	0.0	0.0	0.0	357.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	655.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	750.0	0.0	0.0	0.0	13.0	838.0	7.0	0.0	31.0	Unassigned
57847	118.0	0.0	86.0	8.0	0.0	0.0	0.0	6.0	74.0	8.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	7.0	0.0	0.0	0.0	70.0	0.0	35.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	7.0	117.0	0.0	0.0	0.0	0.0	Unassigned
62677	7.0	0.0	156.0	0.0	0.0	0.0	58.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	509.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
54637	0.0	0.0	97.0	0.0	0.0	0.0	7.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	0.0	0.0	0.0	2541.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Alveolata; D_3__Dinoflagellata
121563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	9.0	0.0	0.0	8.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	Unassigned
54635	0.0	0.0	30.0	0.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	1114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
54634	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	1357.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Alveolata; D_3__Dinoflagellata
102050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	288.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
53528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	903.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	Unassigned
68728	21.0	0.0	19.0	0.0	0.0	0.0	13.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	6.0	15.0	0.0	0.0	0.0	0.0	0.0	23.0	6.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	37.0	0.0	16.0	0.0	0.0	5.0	0.0	0.0	13.0	0.0	0.0	8.0	0.0	5.0	0.0	0.0	0.0	12.0	6.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__Opisthokonta; D_2__Nucletmycea; D_3__Fungi; D_9__Sclerotiniaceae; D_10__Sclerotinia
33646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	5.0	0.0	0.0	14.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	77.0	0.0	0.0	6.0	0.0	0.0	10.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	D_0__Eukaryota; D_1__SAR; D_2__Alveolata; D_3__Protalveolata; D_4__Syndiniales; D_5__Syndiniales Group II; D_6__uncultured eukaryote
68726	11.0	0.0	20.0	0.0	0.0	0.0	5.0	0.0	19.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	34.0	0.0	11.0	0.0	0.0	0.0	5.0	0.0	14.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__Opisthokonta; D_2__Nucletmycea; D_3__Fungi
30447	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	13.0	292.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	32.0	0.0	9.0	0.0	0.0	0.0	89.0	7.0	8.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	36.0	76.0	6.0	0.0	0.0	47.0	20.0	0.0	0.0	22.0	0.0	0.0	34.0	70.0	39.0	359.0	D_0__Eukaryota; D_1__Haptophyta; D_2__Prymnesiophyceae; D_3__Phaeocystis; D_4__Phaeocystis globosa; D_5__Phaeocystis globosa; D_6__Phaeocystis globosa
53529	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	1401.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	6.0	0.0	0.0	5.0	13.0	0.0	20.0	D_0__Eukaryota; D_1__SAR; D_2__Alveolata; D_3__Dinoflagellata
68722	25.0	0.0	44.0	0.0	0.0	0.0	16.0	0.0	21.0	16.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	75.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	0.0	20.0	6.0	0.0	0.0	5.0	D_0__Eukaryota; D_1__Opisthokonta; D_2__Nucletmycea; D_3__Fungi; D_9__Sclerotiniaceae; D_10__Sclerotinia
68723	11.0	0.0	11.0	0.0	0.0	0.0	12.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	21.0	5.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	43.0	0.0	15.0	0.0	0.0	0.0	9.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__Opisthokonta; D_2__Nucletmycea; D_3__Fungi; D_9__Sclerotiniaceae; D_10__Sclerotinia
54639	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	1909.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Alveolata; D_3__Dinoflagellata; D_6__Peridiniales; D_7__Peridiniopsis; D_8__Peridiniopsis penardii
44984	53.0	7.0	248.0	0.0	0.0	0.0	9.0	0.0	470.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	617.0	0.0	0.0	959.0	7.0	0.0	0.0	0.0	0.0	0.0	162.0	204.0	0.0	0.0	0.0	294.0	82.0	31.0	0.0	0.0	83.0	0.0	9.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	66.0	0.0	9.0	0.0	14.0	0.0	133.0	0.0	0.0	0.0	0.0	Unassigned
89645	246.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	183.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	7.0	0.0	32.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__Opisthokonta; D_2__Holozoa; D_3__Metazoa (Animalia); D_11__Chondrostei; D_12__Acipenseriformes; D_13__Acipenser fulvescens
93886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	6.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	5.0	9.0	0.0	69.0	D_0__Eukaryota; D_1__SAR; D_2__Stramenopiles; D_3__Ochrophyta; D_6__Mediophyceae
119098	25.0	74.0	18.0	0.0	0.0	0.0	143.0	0.0	38.0	143.0	233.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	31.0	202.0	272.0	0.0	0.0	0.0	11.0	45.0	42.0	0.0	0.0	0.0	0.0	43.0	8.0	0.0	0.0	32.0	0.0	30.0	6.0	0.0	145.0	64.0	26.0	7.0	0.0	0.0	0.0	37.0	26.0	0.0	144.0	0.0	67.0	24.0	142.0	30.0	69.0	D_0__Eukaryota; D_1__Cryptophyceae; D_2__Cryptomonadales; D_3__Teleaulax; D_4__uncultured eukaryote; D_5__uncultured eukaryote; D_6__uncultured eukaryote
50819	7.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Stramenopiles; D_3__Ochrophyta; D_6__Melosirids; D_7__Aulacoseira; D_8__Aulacoseira subarctica
68940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	254.0	0.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__Cryptophyceae; D_2__Cryptomonadales; D_3__Komma; D_4__Komma caudata; D_5__Komma caudata; D_6__Komma caudata
104755	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	32.0	0.0	0.0	0.0	26.0	10.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
109360	8.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
67241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	11.0	13.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	33.0	0.0	0.0	0.0	274.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
67243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	39.0	219.0	0.0	0.0	0.0	6.0	0.0	15.0	D_0__Eukaryota; D_1__Archaeplastida; D_2__Chloroplastida; D_3__Chlorophyta; D_4__Mamiellophyceae; D_5__uncultured Mantoniella; D_6__uncultured Mantoniella
124250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
107483	7.0	0.0	7.0	0.0	90.0	0.0	5.0	15.0	9.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	17.0	14.0	0.0	0.0	40.0	6.0	0.0	10.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	14.0	7.0	0.0	0.0	8.0	0.0	D_0__Eukaryota; D_1__Archaeplastida; D_2__Chloroplastida; D_3__Chlorophyta; D_4__Chlorophyceae
124496	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	15.0	0.0	0.0	0.0	20.0	111.0	0.0	0.0	0.0	0.0	27.0	6.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
66471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Alveolata; D_3__Ciliophora; D_6__Prostomatea; D_7__Cryptocaryon; D_8__uncultured marine eukaryote
121564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	8.0	0.0	0.0	12.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
109560	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Stramenopiles; D_3__Ochrophyta; D_5__Ochromonadales; D_6__Paraphysomonas
94519	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	154.0	0.0	0.0	32.0	0.0	0.0	28.0	0.0	0.0	11.0	0.0	51.0	0.0	0.0	0.0	0.0	58.0	5.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Rhizaria; D_3__Cercozoa; D_4__Thecofilosea; D_5__uncultured; D_6__Cercozoa sp. WHOI LI1-14
79690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	63.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	65.0	19.0	0.0	21.0	Unassigned
106637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	549.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	14.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	8.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	22.0	D_0__Eukaryota; D_1__Opisthokonta; D_2__Holozoa; D_3__Choanoflagellida; D_5__Stephanoecidae; D_6__Diaphanoeca
103295	46.0	0.0	37.0	159.0	24.0	0.0	11.0	41.0	20.0	5.0	0.0	16.0	0.0	17.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	6.0	21.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	25.0	64.0	12.0	29.0	0.0	11.0	81.0	0.0	27.0	0.0	0.0	8.0	0.0	27.0	0.0	0.0	0.0	20.0	0.0	5.0	10.0	0.0	37.0	0.0	0.0	0.0	0.0	15.0	D_0__Eukaryota; D_1__Opisthokonta; D_2__Nucletmycea; D_3__Fungi; D_9__Cladosporiaceae; D_10__Cladosporium; D_11__Cladosporium herbarum
109961	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	23.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Stramenopiles; D_3__Ochrophyta; D_4__Chrysophyceae; D_5__uncultured; D_6__uncultured freshwater eukaryote
112767	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	Unassigned
